Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
How long will I have to wait to get a coronavirus test?	Your wait time depends on why you are seeking a test. \n\n**If you have COVID-19 symptoms or think you were exposed,** under federal law, you can go immediately to any testing site. Find a testing site on our [Testing page](https://covid19.ca.gov/testing-and-treatment/#top), or call your health plan for an available testing location.\n\n**If you are an [essential worker](https://www.dmhc.ca.gov/Portals/0/Docs/DO/DMHC-FAQForHealthCoverageOfCOVID-19Testing.pdf),** your health plan must offer you a test appointment within 48 hours. The testing site must be within 15 miles or 30 minutes of your home or workplace. If your health plan can’t find you such an appointment, then you can go to any available testing site. Your health plan will pay for the test. \n\n**If neither of these cases above are true,** your provider may still decide that a COVID-19 test is medically necessary for you. In that case, your health plan must offer you a test appointment within 96 hours. The testing site must be within 15 miles or 30 minutes of your home or workplace. If your health plan can’t find you such an appointment, then you can go to any available testing site.\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	56
I get my health care coverage through my employer, who has a “self-insured” plan. Do the California Department of Managed Health Care (DMHC) regulations apply to me?	Self-insured plans are regulated by the federal government, not the state. If you have COVID-19 symptoms or were exposed to someone with symptoms, under federal law, your self-insured plan must cover your test. In all other instances, you should talk to your plan to find out whether they will cover COVID-19 testing.\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	57
How does my health plan know if I’m an essential worker?	Your health plan can ask you questions about why you want a COVID-19 test and about the nature of your work. This helps them determine whether a COVID-19 test is medically necessary for you.\n\nBut they can’t ask you to provide further documentation or evidence of your work status. For example, they can’t ask you to provide written proof of where you work or the conditions of your workplace.\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	58
I have a concern or complaint about getting care for COVID-19 under my health insurance. What can I do?	If you can’t access care, or were charged in error, follow up with your health plan. Call the member phone number listed on your health plan card. If they don’t fix the problem, call the [California Department of Managed Health Care (DMHC)](http://www.dmhc.ca.gov/?referral=healthhelp.ca.gov) Help Center at [1-888-466-2219](tel:888-466-2219).\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	59
Do Medicare or Medicare Advantage Plans cover coronavirus tests or coronavirus antibody tests?	Yes. Both [Medicare](https://www.medicare.gov/medicare-coronavirus) and [Medicare Advantage Plans](https://www.medicare.gov/sign-up-change-plans/types-of-medicare-health-plans/medicare-advantage-plans) cover [diagnostic](https://www.medicare.gov/coverage/coronavirus-disease-2019-covid-19-tests) and [antibody tests](https://www.medicare.gov/coverage/coronavirus-disease-2019-covid-19-antibody-test), with no out-of-pocket costs.\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	60
Can I use telehealth if I am on Medicare?	Yes. Medicare has expanded its [telehealth services](https://www.medicare.gov/coverage/telehealth) to respond to the public health emergency. You can now use your smartphone, video chat, or online portal from home to talk with a range of providers, like doctors, nurse practitioners, clinical psychologists, licensed clinical social workers, physical therapists, occupational therapists, and speech language pathologists. If you have original Medicare, you can get many services for free through [telehealth](https://covid19.ca.gov/telehealth/). This includes common office visits, mental health counseling, and preventive health screenings.\n\nIf you have a [Medicare Advantage Plan](https://www.medicare.gov/sign-up-change-plans/types-of-medicare-health-plans/medicare-advantage-plans), you have access to these same benefits. Many plans offer more [telehealth](https://covid19.ca.gov/telehealth/) and other benefits, like meal delivery or medical transport. Check with your plan about coverage and costs.\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	61
I am uninsured and diagnosed with COVID-19. What testing and treatments for me are paid for by the federal government?	The following services are covered:\n\n*   Specimen collection, diagnostic and antibody testing\n*   Testing-related visits, including in the following settings: \n    *   Office \n    *   Urgent care \n    *   Emergency room, or \n    *   Telehealth\n*   Treatment, including:\n    *   Office visit\n    *   [Telehealth](https://covid19.ca.gov/telehealth/#top)\n    *   Emergency room \n    *   Inpatient \n    *   Outpatient/observation \n    *   Skilled nursing facility \n    *   Long-term acute care (LTAC) \n    *   Acute inpatient rehab \n    *   Home health \n    *   Durable Medical Equipment (DME), like oxygen and ventilator\n    *   Emergency ambulance transportation \n    *   Non-emergent patient transfers via ambulance\n    *   FDA-licensed, authorized, or approved treatments\n    *   FDA-licensed or authorized vaccines, including the administration fees\n\nServices not covered by traditional Medicare will not be covered by COVID-19 claims reimbursement to healthcare providers and facilities for testing, treatment, and vaccine administration for the uninsured.\n\nIn addition, the following services are excluded:\n\n*   Any treatment without a COVID-19 primary diagnosis, except for pregnancy\n*   Hospice services\n*   Outpatient prescription drugs\n\nFor more details, see the [HRSA website](https://www.hrsa.gov/CovidUninsuredClaim) and their [frequently asked questions](https://www.hrsa.gov/coviduninsuredclaim/frequently-asked-questions).\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	62
Does Medi-Cal provide free COVID-19 diagnosis, testing and treatments for the uninsured?	Yes. [Medi-Cal is available](https://www.dhcs.ca.gov/services/medi-cal/eligibility/Pages/COVID-19-Presumptive-Eligibility-Program.aspx#:~:text=Presumptive%20Eligibility%20(PE)%20for%20COVID,associated%20office%2C%20clinic%2C%20or%20emergency) to those with no insurance or whose insurance does not cover COVID-19 diagnosis, testing, and treatment. COVID-19 diagnosis, testing and treatment are considered emergency services. This allows all Medi-Cal beneficiaries, regardless of their scope of coverage under Medi-Cal or their immigration status, to receive at no cost all medically necessary testing, testing-related, and treatment services, which may include inpatient or outpatient services related to a COVID-19 diagnosis.\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	63
My Medi-Cal eligibility is expiring. Do I need to renew it now?	**No.** [DHCS instructed counties](https://www.dhcs.ca.gov/services/medi-cal/eligibility/letters/Documents/I20-14.pdf) to freeze the Medi-Cal eligibility redeterminations for the duration of the COVID-19 public health emergency.\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	64
I don’t have health insurance and/or a regular doctor. How can I get quick access to medical advice?	Call Medi-Nurse. Medi-Nurse is a [free, 24/7 nurse advice line](https://www.dhcs.ca.gov/Pages/DHCS-COVID%E2%80%9119-Medi-Nurse-Line.aspx) available at [1-877-409-9052](tel:877-409-9052). You can speak directly with a healthcare professional about your symptoms, get advice on testing and treatment in your area, or ask how to apply for health insurance.\n\nMore info: [Healthcare and coverage](https://covid19.ca.gov/healthcare/)	https://covid19.ca.gov/healthcare/	 	[]	false	[]	65
